hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
16,3,0,1,1,30.34,33.335,51,12.998,308
17,3,0,1,1,29.52,33.335,54,16.9979,628
18,3,0,1,1,29.52,33.335,54,15.0013,531
19,3,0,1,1,28.7,32.575,58,11.0014,443
20,3,0,1,1,27.06,31.06,61,15.0013,280
21,3,0,1,2,27.06,31.06,57,12.998,177
22,3,0,1,2,27.06,31.06,57,15.0013,179
23,3,0,1,1,26.24,30.305,65,16.9979,126
0,3,0,1,1,26.24,30.305,65,12.998,64
1,3,0,1,3,25.42,29.545,73,7.0015,32
2,3,0,1,3,25.42,29.545,73,7.0015,20
3,3,0,1,2,24.6,28.03,83,11.0014,8
4,3,0,1,1,24.6,28.03,83,6.0032,4
5,3,0,1,2,24.6,28.03,83,8.9981,20
6,3,0,1,1,24.6,28.03,83,8.9981,76
7,3,0,1,1,24.6,28.03,83,7.0015,259
8,3,0,1,1,25.42,29.545,78,12.998,456
9,3,0,1,2,25.42,28.79,83,7.0015,220
10,3,0,1,2,26.24,30.305,76,11.0014,140
11,3,0,1,2,27.06,31.06,74,7.0015,192
12,3,0,1,2,27.06,31.06,69,15.0013,260
13,3,0,1,2,27.88,31.82,65,8.9981,279
14,3,0,1,2,28.7,32.575,61,7.0015,283
15,3,0,1,2,28.7,32.575,61,16.9979,346
16,3,0,1,2,28.7,32.575,61,8.9981,381
17,3,0,1,2,27.88,31.82,65,11.0014,455
18,3,0,1,2,27.88,31.82,65,12.998,355
19,3,0,1,1,27.06,31.06,69,8.9981,287
20,3,0,1,1,26.24,30.305,73,0,196
21,3,0,1,2,26.24,30.305,73,6.0032,149
22,3,0,1,2,26.24,30.305,73,11.0014,147
23,3,0,1,2,26.24,30.305,73,11.0014,98
0,3,0,0,2,26.24,30.305,73,7.0015,87
1,3,0,0,2,26.24,30.305,69,16.9979,74
2,3,0,0,2,26.24,30.305,69,15.0013,41
3,3,0,0,1,25.42,29.545,73,11.0014,35
4,3,0,0,1,25.42,29.545,73,11.0014,7
5,3,0,0,1,25.42,30.305,69,12.998,12
6,3,0,0,1,25.42,29.545,73,11.0014,23
7,3,0,0,1,25.42,29.545,73,12.998,38
8,3,0,0,1,26.24,30.305,69,11.0014,89
9,3,0,0,2,27.06,31.06,69,16.9979,201
10,3,0,0,3,27.06,31.06,65,16.9979,258
11,3,0,0,3,27.06,31.06,69,19.0012,194
12,3,0,0,1,28.7,32.575,61,15.0013,257
13,3,0,0,1,28.7,32.575,65,15.0013,353
14,3,0,0,2,29.52,34.09,66,11.0014,380
15,3,0,0,1,29.52,34.09,70,11.0014,388
16,3,0,0,1,29.52,34.09,70,12.998,374
17,3,0,0,1,29.52,34.09,70,15.0013,371
18,3,0,0,1,29.52,34.09,70,11.0014,339
19,3,0,0,1,28.7,33.335,74,8.9981,295
20,3,0,0,1,28.7,33.335,79,11.0014,219
21,3,0,0,1,27.88,31.82,83,8.9981,164
22,3,0,0,1,27.88,31.82,83,7.0015,162
23,3,0,0,1,27.06,31.06,85,8.9981,123
0,3,0,0,1,27.06,29.545,89,12.998,109
1,3,0,0,1,27.06,30.305,83,8.9981,75
2,3,0,0,1,27.06,30.305,83,12.998,60
3,3,0,0,1,26.24,28.79,89,12.998,43
4,3,0,0,1,26.24,28.79,83,11.0014,4
5,3,0,0,1,26.24,28.79,83,8.9981,6
6,3,0,0,1,26.24,28.79,84,15.0013,3
7,3,0,0,1,27.06,30.305,78,12.998,30
8,3,0,0,1,27.06,30.305,78,11.0014,70
9,3,0,0,1,27.06,30.305,78,11.0014,189
10,3,0,0,1,28.7,33.335,74,8.9981,297
11,3,0,0,1,30.34,34.85,70,11.0014,337
12,3,0,0,1,31.16,36.365,66,11.0014,435
13,3,0,0,2,31.98,37.12,62,19.0012,419
14,3,0,0,1,31.98,37.88,66,22.0028,361
15,3,0,0,1,31.98,37.88,66,19.0012,410
16,3,0,0,1,32.8,38.635,59,15.0013,337
17,3,0,0,1,31.16,36.365,66,15.0013,376
18,3,0,0,1,31.16,36.365,66,12.998,356
19,3,0,0,1,30.34,34.85,70,12.998,328
20,3,0,0,1,30.34,34.85,70,19.9995,229
21,3,0,0,1,29.52,34.85,74,16.9979,207
22,3,0,0,2,29.52,34.85,74,19.0012,155
23,3,0,0,2,29.52,34.09,70,11.0014,104
0,3,1,0,2,28.7,33.335,74,15.0013,97
1,3,1,0,2,27.88,31.82,79,7.0015,54
2,3,1,0,2,27.88,31.82,79,11.0014,39
3,3,1,0,2,27.88,31.82,74,19.9995,16
4,3,1,0,2,27.88,31.82,69,19.0012,8
5,3,1,0,2,27.06,31.06,74,11.0014,6
6,3,1,0,2,27.06,31.06,74,8.9981,11
7,3,1,0,1,27.06,31.06,74,11.0014,41
8,3,1,0,2,27.06,30.305,78,12.998,101
9,3,1,0,3,27.88,31.82,74,11.0014,152
10,3,1,0,2,28.7,32.575,70,11.0014,244
11,3,1,0,2,28.7,33.335,74,11.0014,308
12,3,1,0,2,29.52,34.09,70,12.998,353
13,3,1,0,2,30.34,34.85,70,8.9981,389
14,3,1,0,1,30.34,34.85,70,11.0014,357
15,3,1,0,2,27.88,31.82,79,19.0012,253
16,3,1,0,2,27.88,31.82,79,19.0012,284
17,3,1,0,2,27.06,29.545,89,7.0015,114
18,3,1,0,1,27.06,29.545,89,6.0032,123
19,3,1,0,3,27.06,29.545,94,7.0015,175
20,3,1,0,3,27.06,29.545,94,16.9979,82
21,3,1,0,2,27.06,29.545,94,19.9995,60
22,3,1,0,2,24.6,27.275,88,39.0007,64
23,3,1,0,3,22.96,26.515,88,26.0027,20
0,3,0,1,3,22.14,25.76,94,23.9994,8
2,3,0,1,3,22.14,25.76,94,16.9979,2
3,3,0,1,3,22.14,25.76,94,19.9995,1
4,3,0,1,2,22.14,25.76,94,19.9995,4
5,3,0,1,3,22.14,25.76,88,23.9994,21
6,3,0,1,2,22.14,25.76,88,22.0028,72
7,3,0,1,2,22.14,25.76,83,23.9994,172
8,3,0,1,3,22.14,25.76,83,26.0027,364
9,3,0,1,2,22.14,25.76,81,27.9993,185
10,3,0,1,3,22.14,25.76,83,23.9994,106
11,3,0,1,3,22.14,25.76,83,26.0027,89
12,3,0,1,3,22.14,25.76,83,26.0027,67
13,3,0,1,3,22.14,25.76,88,19.9995,29
14,3,0,1,3,22.14,25.76,88,19.0012,24
15,3,0,1,3,22.14,25.76,94,26.0027,89
16,3,0,1,3,22.14,25.76,94,26.0027,106
17,3,0,1,2,22.14,25.76,88,26.0027,291
18,3,0,1,2,22.14,25.76,88,26.0027,373
19,3,0,1,2,22.14,25.76,88,27.9993,281
20,3,0,1,3,22.14,25.76,88,19.9995,163
21,3,0,1,3,22.14,25.76,88,19.0012,121
22,3,0,1,2,22.14,25.76,94,22.0028,84
23,3,0,1,3,22.14,25.76,94,16.9979,58
0,3,0,1,2,22.14,25.76,94,15.0013,13
1,3,0,1,3,22.14,25.76,94,16.9979,5
2,3,0,1,2,22.14,25.76,94,15.0013,6
3,3,0,1,3,22.96,26.515,94,8.9981,2
4,3,0,1,3,22.96,26.515,94,11.0014,4
5,3,0,1,2,22.96,26.515,100,8.9981,16
6,3,0,1,3,24.6,27.275,88,7.0015,75
7,3,0,1,3,24.6,27.275,88,6.0032,86
8,3,0,1,3,25.42,27.275,94,6.0032,328
9,3,0,1,3,24.6,27.275,88,8.9981,190
10,3,0,1,3,24.6,27.275,88,8.9981,66
11,3,0,1,3,24.6,25.76,94,0,10
12,3,0,1,3,22.96,26.515,94,0,22
13,3,0,1,3,24.6,27.275,88,0,11
14,3,0,1,3,24.6,25.76,93,0,25
15,3,0,1,3,25.42,27.275,94,7.0015,58
16,3,0,1,1,26.24,28.79,89,0,144
17,3,0,1,3,26.24,28.79,89,0,285
18,3,0,1,3,26.24,28.79,89,0,237
19,3,0,1,2,26.24,28.79,89,0,226
20,3,0,1,3,26.24,28.79,89,6.0032,96
21,3,0,1,3,26.24,28.79,89,6.0032,38
22,3,0,1,3,25.42,27.275,94,11.0014,29
23,3,0,1,3,25.42,27.275,94,12.998,24
0,3,0,1,3,24.6,25,100,12.998,14
1,3,0,1,3,25.42,27.275,94,7.0015,4
3,3,0,1,3,25.42,27.275,94,0,2
4,3,0,1,2,25.42,27.275,94,6.0032,3
5,3,0,1,3,25.42,27.275,94,6.0032,14
6,3,0,1,3,25.42,27.275,94,11.0014,56
7,3,0,1,3,25.42,27.275,94,7.0015,179
8,3,0,1,3,25.42,27.275,94,8.9981,195
9,3,0,1,2,25.42,25.76,100,16.9979,69
10,3,0,1,2,26.24,28.03,94,7.0015,65
11,3,0,1,2,26.24,28.03,94,15.0013,98
12,3,0,1,2,27.06,29.545,94,15.0013,102
13,3,0,1,2,27.88,31.82,83,26.0027,126
14,3,0,1,2,28.7,33.335,79,23.9994,120
15,3,0,1,3,27.06,29.545,89,19.9995,139
16,3,0,1,3,26.24,28.03,94,19.0012,156
17,3,0,1,3,26.24,28.03,94,19.0012,113
18,3,0,1,3,26.24,28.03,94,23.9994,68
19,3,0,1,3,25.42,25.76,100,22.0028,52
20,3,0,1,2,25.42,27.275,94,11.0014,89
21,3,0,1,3,26.24,28.03,94,7.0015,82
22,3,0,1,3,25.42,25.76,100,6.0032,70
23,3,0,1,3,25.42,25.76,100,6.0032,26
0,3,0,1,3,26.24,28.03,94,12.998,16
1,3,0,1,2,25.42,25.76,100,11.0014,8
2,3,0,1,2,25.42,25.76,100,16.9979,8
3,3,0,1,2,25.42,27.275,94,16.9979,2
4,3,0,1,3,25.42,27.275,94,11.0014,3
5,3,0,1,2,25.42,27.275,94,8.9981,14
6,3,0,1,2,25.42,25.76,100,8.9981,57
7,3,0,1,3,25.42,25.76,100,16.9979,108
8,3,0,1,3,25.42,27.275,94,11.0014,288
9,3,0,1,3,25.42,27.275,94,11.0014,136
10,3,0,1,2,25.42,25.76,100,0,29
11,3,0,1,2,25.42,27.275,94,0,72
12,3,0,1,1,26.24,28.03,94,0,75
13,3,0,1,1,28.7,33.335,79,6.0032,122
14,3,0,1,1,29.52,34.85,74,6.0032,148
15,3,0,1,1,30.34,34.85,66,0,188
16,3,0,1,1,30.34,34.85,66,8.9981,285
17,3,0,1,1,28.7,33.335,79,16.9979,505
18,3,0,1,1,28.7,33.335,79,12.998,410
19,3,0,1,1,27.06,29.545,89,11.0014,349
20,3,0,1,1,26.24,28.03,94,6.0032,210
21,3,0,1,1,27.06,29.545,89,0,203
22,3,0,1,1,25.42,27.275,94,0,160
23,3,0,1,1,25.42,27.275,94,6.0032,148
0,3,0,0,1,25.42,27.275,94,0,116
1,3,0,0,2,25.42,27.275,94,0,83
2,3,0,0,2,24.6,25,97,7.0015,64
3,3,0,0,1,23.78,27.275,100,8.9981,37
4,3,0,0,1,23.78,27.275,94,6.0032,7
5,3,0,0,1,23.78,27.275,94,8.9981,8
6,3,0,0,1,23.78,27.275,94,11.0014,6
7,3,0,0,1,24.6,27.275,88,8.9981,52
8,3,0,0,1,25.42,28.79,83,11.0014,119
9,3,0,0,1,26.24,29.545,78,19.9995,207
10,3,0,0,1,28.7,32.575,65,16.9979,318
11,3,0,0,1,29.52,34.09,62,16.9979,360
12,3,0,0,1,29.52,34.09,62,15.0013,404
13,3,0,0,1,30.34,34.09,55,19.0012,370
14,3,0,0,1,30.34,34.09,55,19.0012,359
15,3,0,0,1,30.34,34.09,55,15.0013,480
16,3,0,0,1,30.34,34.09,55,12.998,431
17,3,0,0,1,30.34,34.09,55,15.0013,460
18,3,0,0,1,29.52,33.335,58,12.998,360
19,3,0,0,1,28.7,32.575,58,8.9981,315
20,3,0,0,1,27.06,31.06,69,7.0015,245
21,3,0,0,1,26.24,29.545,78,6.0032,230
22,3,0,0,1,26.24,29.545,78,0,175
23,3,0,0,2,25.42,28.03,88,0,139
0,3,0,0,1,25.42,28.03,88,0,108
1,3,0,0,2,25.42,28.03,88,0,88
2,3,0,0,2,25.42,29.545,78,12.998,76
3,3,0,0,2,25.42,29.545,78,6.0032,45
4,3,0,0,1,24.6,28.03,83,8.9981,9
5,3,0,0,1,24.6,28.03,83,8.9981,39
6,3,0,0,1,23.78,27.275,88,7.0015,20
7,3,0,0,1,24.6,27.275,88,0,37
8,3,0,0,1,26.24,29.545,78,0,94
9,3,0,0,1,27.06,31.06,74,0,227
10,3,0,0,1,28.7,32.575,65,0,334
11,3,0,0,1,28.7,32.575,65,0,402
12,3,0,0,1,28.7,32.575,65,0,411
13,3,0,0,1,30.34,34.09,58,7.0015,350
14,3,0,0,1,29.52,33.335,58,19.0012,342
15,3,0,0,1,30.34,33.335,51,19.9995,404
16,3,0,0,1,29.52,33.335,51,19.9995,483
17,3,0,0,1,29.52,33.335,51,8.9981,380
18,3,0,0,1,27.88,31.82,65,19.9995,339
19,3,0,0,1,26.24,30.305,69,7.0015,333
20,3,0,0,1,25.42,29.545,73,7.0015,226
21,3,0,0,1,26.24,30.305,69,0,159
22,3,0,0,1,25.42,30.305,69,26.0027,95
23,3,0,0,3,23.78,27.275,78,6.0032,45
0,3,0,1,1,22.96,26.515,88,6.0032,16
1,3,0,1,1,22.96,26.515,88,0,12
2,3,0,1,1,22.96,26.515,88,0,2
4,3,0,1,1,22.14,25.76,94,7.0015,4
5,3,0,1,1,22.96,26.515,83,0,24
6,3,0,1,1,22.96,26.515,83,0,109
7,3,0,1,1,23.78,27.275,83,0,312
8,3,0,1,1,24.6,28.79,78,6.0032,408
9,3,0,1,1,26.24,30.305,69,0,176
10,3,0,1,1,27.88,31.82,62,11.0014,129
11,3,0,1,1,28.7,32.575,58,12.998,165
12,3,0,1,1,29.52,33.335,51,12.998,184
13,3,0,1,1,29.52,33.335,54,7.0015,163
14,3,0,1,1,30.34,33.335,51,11.0014,189
15,3,0,1,1,30.34,33.335,48,6.0032,212
16,3,0,1,1,29.52,33.335,48,0,298
17,3,0,1,1,29.52,33.335,51,11.0014,590
18,3,0,1,1,28.7,32.575,54,12.998,571
19,3,0,1,1,27.88,31.82,57,8.9981,436
20,3,0,1,1,27.06,31.06,65,0,299
21,3,0,1,1,26.24,30.305,73,6.0032,195
22,3,0,1,1,25.42,28.79,83,11.0014,150
23,3,0,1,1,25.42,28.79,83,7.0015,69
0,3,0,1,1,24.6,27.275,88,7.0015,26
1,3,0,1,1,23.78,27.275,83,7.0015,10
2,3,0,1,1,24.6,28.79,78,0,2
3,3,0,1,1,23.78,27.275,83,0,4
4,3,0,1,1,22.96,26.515,88,0,8
5,3,0,1,1,22.96,26.515,88,0,20
6,3,0,1,1,22.96,26.515,88,7.0015,122
7,3,0,1,1,23.78,27.275,83,6.0032,362
8,3,0,1,1,24.6,28.03,81,7.0015,425
9,3,0,1,1,26.24,30.305,69,6.0032,214
10,3,0,1,1,27.88,31.82,69,8.9981,135
11,3,0,1,1,28.7,32.575,61,11.0014,153
12,3,0,1,1,29.52,33.335,58,15.0013,187
13,3,0,1,1,30.34,33.335,51,19.0012,184
14,3,0,1,1,30.34,33.335,51,22.0028,190
15,3,0,1,1,30.34,33.335,51,19.9995,180
16,3,0,1,1,30.34,33.335,51,15.0013,292
17,3,0,1,1,30.34,33.335,51,15.0013,579
18,3,0,1,1,28.7,32.575,61,11.0014,539
19,3,0,1,1,27.88,31.82,69,11.0014,396
20,3,0,1,1,27.06,31.06,74,12.998,272
21,3,0,1,1,26.24,29.545,78,11.0014,245
22,3,0,1,1,26.24,29.545,78,8.9981,144
23,3,0,1,1,26.24,29.545,78,7.0015,74
0,3,0,1,1,25.42,29.545,78,6.0032,33
1,3,0,1,1,25.42,29.545,78,6.0032,8
2,3,0,1,1,24.6,28.03,83,0,5
3,3,0,1,1,24.6,27.275,88,8.9981,8
4,3,0,1,1,24.6,28.03,83,6.0032,9
5,3,0,1,1,23.78,27.275,88,7.0015,31
6,3,0,1,1,23.78,27.275,88,7.0015,145
7,3,0,1,1,24.6,28.03,83,7.0015,370
8,3,0,1,1,25.42,28.79,83,11.0014,429
9,3,0,1,1,26.24,29.545,78,11.0014,202
10,3,0,1,1,28.7,32.575,70,8.9981,142
11,3,0,1,1,29.52,34.09,66,11.0014,164
12,3,0,1,1,30.34,34.09,58,15.0013,212
13,3,0,1,1,31.16,34.85,55,16.9979,178
14,3,0,1,1,31.98,35.605,52,15.0013,124
15,3,0,1,1,31.98,35.605,49,16.9979,176
16,3,0,1,1,31.16,34.85,52,19.0012,277
17,3,0,1,1,31.16,34.85,52,19.0012,599
18,3,0,1,1,29.52,34.09,62,11.0014,586
19,3,0,1,2,28.7,32.575,70,7.0015,381
20,3,0,1,2,29.52,33.335,58,27.9993,261
21,3,0,1,2,27.06,31.06,65,15.0013,213
22,3,0,1,2,27.06,31.06,65,8.9981,160
23,3,0,1,2,26.24,30.305,69,7.0015,72
0,3,0,1,1,26.24,30.305,69,8.9981,37
1,3,0,1,1,26.24,30.305,69,11.0014,20
2,3,0,1,1,25.42,29.545,73,7.0015,5
3,3,0,1,1,25.42,29.545,73,6.0032,8
4,3,0,1,1,24.6,28.79,78,7.0015,7
5,3,0,1,1,24.6,28.79,78,0,31
6,3,0,1,2,24.6,28.03,83,16.9979,124
7,3,0,1,2,25.42,29.545,78,12.998,338
8,3,0,1,1,26.24,30.305,73,8.9981,391
9,3,0,1,2,26.24,30.305,73,23.9994,209
10,3,0,1,2,27.06,31.06,69,16.9979,121
11,3,0,1,2,27.88,31.82,65,8.9981,159
12,3,0,1,2,27.06,31.06,69,19.9995,179
13,3,0,1,2,26.24,30.305,65,19.0012,189
14,3,0,1,2,26.24,30.305,65,27.9993,170
15,3,0,1,2,24.6,29.545,69,27.9993,135
16,3,0,1,2,22.14,25.76,77,31.0009,222
17,3,0,1,3,19.68,23.485,82,31.0009,261
18,3,0,1,3,19.68,23.485,67,40.9973,244
19,3,0,1,1,18.86,22.725,67,31.0009,232
20,3,0,1,1,18.86,22.725,63,22.0028,248
21,3,0,1,1,18.86,22.725,63,22.0028,145
22,3,0,1,1,18.04,21.97,67,19.0012,115
23,3,0,1,1,18.04,21.97,67,15.0013,69
0,3,0,1,1,17.22,21.21,71,15.0013,48
1,3,0,1,1,17.22,21.21,67,12.998,26
2,3,0,1,1,16.4,20.455,71,19.0012,10
3,3,0,1,1,16.4,20.455,71,16.9979,6
4,3,0,1,1,16.4,20.455,71,19.0012,4
5,3,0,1,1,15.58,19.695,76,12.998,32
6,3,0,1,1,15.58,19.695,71,15.0013,93
7,3,0,1,1,16.4,20.455,71,19.0012,299
8,3,0,1,1,17.22,21.21,67,15.0013,409
9,3,0,1,1,18.86,22.725,55,16.9979,210
10,3,0,1,2,20.5,24.24,51,19.0012,140
11,3,0,1,2,20.5,24.24,51,8.9981,179
12,3,0,1,2,21.32,25,45,0,251
13,3,0,1,2,22.14,25.76,42,0,223
14,3,0,1,2,22.14,25.76,45,11.0014,225
15,3,0,1,2,22.14,25.76,45,15.0013,203
16,3,0,1,2,21.32,25,48,11.0014,358
17,3,0,1,2,21.32,25,48,8.9981,566
18,3,0,1,2,21.32,25,52,11.0014,482
19,3,0,1,2,20.5,24.24,55,11.0014,315
20,3,0,1,2,20.5,24.24,55,0,225
21,3,0,1,2,20.5,24.24,63,0,163
22,3,0,1,1,19.68,23.485,67,6.0032,167
23,3,0,1,1,20.5,24.24,59,0,126
0,3,0,0,1,18.86,22.725,72,11.0014,108
1,3,0,0,1,18.86,22.725,72,7.0015,80
2,3,0,0,1,18.86,22.725,82,6.0032,79
3,3,0,0,1,18.86,22.725,72,8.9981,28
4,3,0,0,1,18.86,22.725,72,8.9981,5
5,3,0,0,1,18.86,22.725,72,11.0014,5
6,3,0,0,2,18.86,22.725,72,15.0013,22
7,3,0,0,2,18.86,22.725,77,12.998,37
8,3,0,0,2,18.86,22.725,77,16.9979,108
9,3,0,0,2,19.68,23.485,67,15.0013,177
10,3,0,0,2,20.5,24.24,68,19.0012,249
11,3,0,0,2,21.32,25,68,15.0013,367
12,3,0,0,2,21.32,25,67,15.0013,372
13,3,0,0,2,21.32,25,68,12.998,349
14,3,0,0,2,21.32,25,72,12.998,297
15,3,0,0,2,21.32,25,72,12.998,354
16,3,0,0,1,22.14,25.76,68,16.9979,305
17,3,0,0,1,21.32,25,72,15.0013,359
18,3,0,0,2,21.32,25,72,15.0013,329
19,3,0,0,1,21.32,25,68,8.9981,256
20,3,0,0,1,21.32,25,68,8.9981,176
21,3,0,0,2,20.5,24.24,72,12.998,170
22,3,0,0,1,20.5,24.24,72,15.0013,143
23,3,0,0,1,18.86,22.725,82,11.0014,136
0,3,0,0,1,18.86,22.725,77,15.0013,112
1,3,0,0,1,18.86,22.725,77,15.0013,79
2,3,0,0,1,18.04,21.97,82,16.9979,89
3,3,0,0,1,18.04,21.97,82,12.998,36
4,3,0,0,1,18.04,21.97,77,15.0013,1
5,3,0,0,1,18.04,21.97,77,15.0013,6
6,3,0,0,1,18.04,21.97,77,16.9979,12
7,3,0,0,1,18.86,22.725,72,15.0013,44
8,3,0,0,1,18.86,22.725,72,16.9979,69
9,3,0,0,1,19.68,23.485,67,16.9979,140
10,3,0,0,1,20.5,24.24,72,11.0014,260
11,3,0,0,1,21.32,25,68,15.0013,317
12,3,0,0,1,22.14,25.76,64,8.9981,364
13,3,0,0,1,22.96,26.515,60,8.9981,376
14,3,0,0,2,23.78,27.275,56,8.9981,311
15,3,0,0,2,23.78,27.275,60,8.9981,365
16,3,0,0,2,22.96,26.515,64,11.0014,369
17,3,0,0,2,22.96,26.515,64,12.998,325
18,3,0,0,2,22.96,26.515,60,7.0015,289
19,3,0,0,2,22.14,25.76,68,7.0015,245
20,3,0,0,2,22.14,25.76,68,6.0032,180
21,3,0,0,2,22.14,25.76,68,6.0032,147
22,3,0,0,2,22.14,25.76,68,6.0032,84
23,3,0,0,1,22.14,25.76,68,12.998,54
0,3,0,1,2,21.32,25,72,11.0014,37
1,3,0,1,2,21.32,25,72,7.0015,10
2,3,0,1,2,21.32,25,72,8.9981,13
3,3,0,1,2,20.5,24.24,77,8.9981,5
4,3,0,1,2,20.5,24.24,77,11.0014,8
5,3,0,1,2,20.5,24.24,77,12.998,28
6,3,0,1,1,20.5,24.24,77,15.0013,113
7,3,0,1,2,20.5,24.24,82,15.0013,332
8,3,0,1,2,21.32,25,77,8.9981,420
9,3,0,1,2,22.14,25.76,68,11.0014,215
10,3,0,1,2,22.96,26.515,64,8.9981,105
11,3,0,1,2,23.78,27.275,64,11.0014,139
12,3,0,1,2,23.78,27.275,60,6.0032,189
13,3,0,1,2,24.6,30.305,60,0,177
14,3,0,1,2,24.6,30.305,60,12.998,188
15,3,0,1,2,24.6,30.305,60,15.0013,187
16,3,0,1,2,24.6,30.305,60,11.0014,263
17,3,0,1,2,23.78,27.275,64,8.9981,568
18,3,0,1,2,22.96,26.515,68,8.9981,540
19,3,0,1,2,22.96,26.515,68,7.0015,374
20,3,0,1,2,22.96,26.515,68,8.9981,231
21,3,0,1,2,22.96,26.515,68,11.0014,200
22,3,0,1,2,22.96,26.515,68,11.0014,129
23,3,0,1,2,22.96,26.515,73,12.998,68
0,4,0,0,1,20.5,24.24,63,26.0027,130
1,4,0,0,1,19.68,23.485,67,22.0028,58
2,4,0,0,1,18.86,22.725,63,27.9993,67
3,4,0,0,1,18.86,22.725,59,27.9993,25
4,4,0,0,1,18.04,21.97,58,27.9993,8
5,4,0,0,2,18.04,21.97,62,19.9995,5
6,4,0,0,1,17.22,21.21,67,22.0028,19
7,4,0,0,3,17.22,21.21,67,16.9979,36
8,4,0,0,2,16.4,20.455,76,22.0028,67
9,4,0,0,3,16.4,20.455,82,23.9994,129
10,4,0,0,3,16.4,20.455,76,23.9994,121
11,4,0,0,3,15.58,19.695,82,22.0028,132
12,4,0,0,2,16.4,20.455,82,16.9979,158
13,4,0,0,2,16.4,20.455,82,22.0028,125
14,4,0,0,2,17.22,21.21,71,23.9994,180
15,4,0,0,2,17.22,21.21,71,19.0012,195
16,4,0,0,2,16.4,20.455,76,19.9995,223
17,4,0,0,3,16.4,20.455,76,12.998,228
18,4,0,0,3,15.58,19.695,87,15.0013,140
19,4,0,0,2,15.58,19.695,82,12.998,126
20,4,0,0,3,14.76,18.18,87,7.0015,66
21,4,0,0,3,14.76,18.18,87,7.0015,56
22,4,0,0,2,14.76,17.425,93,15.0013,70
23,4,0,0,3,14.76,17.425,93,15.0013,65
0,4,0,0,3,14.76,16.665,93,19.9995,47
1,4,0,0,3,13.94,15.91,87,16.9979,24
2,4,0,0,3,13.94,15.15,87,19.9995,30
3,4,0,0,3,13.94,15.91,87,19.0012,9
4,4,0,0,2,13.94,15.91,87,16.9979,7
5,4,0,0,1,13.12,15.15,87,19.0012,7
6,4,0,0,1,13.12,15.91,81,11.0014,15
7,4,0,0,1,13.94,16.665,76,12.998,29
8,4,0,0,2,13.94,16.665,76,12.998,64
9,4,0,0,1,14.76,16.665,76,23.9994,115
10,4,0,0,2,14.76,16.665,71,19.0012,248
11,4,0,0,2,15.58,19.695,66,16.9979,292
12,4,0,0,2,16.4,20.455,62,12.998,321
13,4,0,0,3,16.4,20.455,62,15.0013,308
14,4,0,0,3,14.76,17.425,81,11.0014,256
15,4,0,0,3,14.76,16.665,81,16.9979,173
16,4,0,0,3,14.76,17.425,87,12.998,206
17,4,0,0,3,14.76,17.425,87,11.0014,167
18,4,0,0,2,14.76,17.425,81,12.998,174
19,4,0,0,2,15.58,19.695,76,11.0014,162
20,4,0,0,2,14.76,16.665,76,16.9979,87
21,4,0,0,1,14.76,17.425,71,15.0013,88
22,4,0,0,3,14.76,18.18,81,6.0032,64
23,4,0,0,1,14.76,18.18,81,6.0032,25
0,4,0,1,1,13.94,17.425,87,7.0015,16
1,4,0,1,1,14.76,18.18,81,6.0032,6
2,4,0,1,1,14.76,18.18,76,7.0015,4
3,4,0,1,1,14.76,18.94,81,0,7
4,4,0,1,1,13.94,17.425,87,7.0015,8
5,4,0,1,2,14.76,18.18,76,7.0015,21
6,4,0,1,2,14.76,18.94,71,0,94
7,4,0,1,2,14.76,17.425,71,8.9981,249
8,4,0,1,2,14.76,18.18,71,7.0015,372
9,4,0,1,2,16.4,20.455,66,6.0032,153
10,4,0,1,2,16.4,20.455,66,7.0015,101
11,4,0,1,2,16.4,20.455,71,15.0013,126
12,4,0,1,2,16.4,20.455,71,8.9981,147
13,4,0,1,3,17.22,21.21,67,11.0014,118
14,4,0,1,3,16.4,20.455,76,0,120
15,4,0,1,3,16.4,20.455,76,0,101
16,4,0,1,2,16.4,20.455,76,7.0015,218
17,4,0,1,2,16.4,20.455,76,11.0014,495
18,4,0,1,2,16.4,20.455,76,11.0014,412
19,4,0,1,1,16.4,20.455,76,0,315
20,4,0,1,3,16.4,20.455,82,0,204
21,4,0,1,2,16.4,20.455,82,0,138
22,4,0,1,2,16.4,20.455,82,0,91
23,4,0,1,2,16.4,20.455,82,7.0015,54
0,4,0,1,2,16.4,20.455,87,6.0032,27
1,4,0,1,2,16.4,20.455,87,7.0015,9
2,4,0,1,2,16.4,20.455,87,0,3
3,4,0,1,1,16.4,20.455,82,7.0015,6
4,4,0,1,1,16.4,20.455,82,6.0032,7
5,4,0,1,1,16.4,20.455,82,8.9981,27
6,4,0,1,1,16.4,20.455,82,7.0015,112
7,4,0,1,1,17.22,21.21,82,19.0012,309
8,4,0,1,1,18.04,21.97,77,15.0013,400
9,4,0,1,1,18.86,22.725,67,16.9979,187
10,4,0,1,1,19.68,23.485,67,19.0012,126
11,4,0,1,1,22.14,25.76,64,19.0012,124
12,4,0,1,1,22.96,26.515,56,19.9995,199
13,4,0,1,1,22.96,26.515,56,19.9995,173
14,4,0,1,1,23.78,27.275,53,16.9979,183
15,4,0,1,1,23.78,27.275,56,19.0012,194
16,4,0,1,1,23.78,27.275,56,22.0028,309
